start	end	text
3501600	3502600	主要是因為
3502600	3503600	AI伺服器
3503600	3504600	AI伺服器
3504600	3506600	經典開始
3506600	3507600	增長
3507600	3508600	因為
3508600	3509600	GDP
3509600	3510600	確診GDP
3510600	3511600	開始增長
3511600	3512600	那一台AI伺服器
3512600	3513600	它就是
3513600	3514600	少萬
3514600	3515600	15台
3515600	3516600	的
3516600	3517600	伺服器
3517600	3518600	因為它
3518600	3519600	它就是15台
3519600	3520600	這是一個
3520600	3521600	Rofi
3521600	3522600	但明年的伺服器
3522600	3523600	會再重新增長
3523600	3524600	那
3524600	3525600	究竟為什麼
3525600	3526600	伺服器掉下來
3526600	3527600	因為今年
3527600	3528600	看看
3528600	3529600	這個伺服器
3529600	3530600	支持品
3530600	3531600	從去年
3531600	3532600	下半年
3532600	3533600	到今天
3533600	3534600	上到
3534600	3535600	你看到
3535600	3536600	很多
3536600	3537600	護油公司
3537600	3538600	大部分
3538600	3539600	護油公司
3539600	3540600	都在看
3540600	3541600	都在參與
3541600	3542600	好
3542600	3543600	那現在
3543600	3544600	我們這樣上來
3544600	3545600	這個
3545600	3546600	機器又回來了
3546600	3547600	所以接下來
3547600	3548600	我做了
3548600	3549600	因為
3549600	3550600	這些公司
3550600	3551600	我更定了
3551600	3552600	所以這些公司
3552600	3553600	我做了
3553600	3554600	不過這是一個簡單的結論
3554600	3555600	就是說
3555600	3556600	其實今年的
3556600	3557600	從
3557600	3558600	以後
3558600	3559600	看台灣的高科技公司
3559600	3560600	台灣的高科技公司
3560600	3561600	我說過
3561600	3562600	過去10年
3562600	3563600	看電動
3563600	3564600	10年
3564600	3565600	以前
3565600	3566600	過去10年
3566600	3567600	你看
3567600	3568600	看電動
3568600	3569600	看GDP
3569600	3570600	各位報告
3570600	3571600	未來
3571600	3572600	就是
3572600	3573600	看電動
3573600	3574600	未來是
3574600	3575600	看這些公司
3576600	3577600	包括台積電
3577600	3578600	Apple呢
3578600	3579600	也有
3579600	3580600	但是Apple比較
3580600	3581600	其實越來越多
3581600	3582600	這些公司
3583600	3584600	所以你會看到
3584600	3585600	台灣
3585600	3586600	體制的公司
3586600	3587600	未來會越多
3587600	3588600	我們一直很注定
3588600	3589600	那
3589600	3590600	Microsoft
3590600	3591600	因為Check
3591600	3592600	所以已經
3592600	3593600	它能上來
3593600	3594600	很快的
3594600	3595600	所以
3595600	3596600	你會發現到
3596600	3597600	它的
3597600	3598600	智能支出呢
3598600	3599600	其實在
3599600	3600600	2020
3600600	3601600	2023
3601600	3602600	2024
3602600	3603600	都還不錯
3603600	3604600	另外一個
3604600	3605600	就是Meta
3605600	3606600	台積電的
3606600	3607600	大部分行動的
3607600	3608600	只要
3608600	3609600	到網路
3609600	3610600	是Meta
3610600	3611600	Meta就是這個部分
3611600	3613600	Google也不錯
3613600	3615600	其實我最喜歡的公司
3615600	3616600	不是講錯
3616600	3617600	這就要立馬
3617600	3618600	我最喜歡的公司
3618600	3619600	Google
3619600	3620600	圓融地流
3620600	3621600	圓融Meta
3621600	3622600	對
3622600	3623600	但它
3623600	3624600	它在Core的部分
3624600	3626600	在Maintenance的部分
3626600	3627600	還沒有上來
3627600	3628600	這是事實
3631600	3632600	好
3632600	3633600	AI的智能支出
3633600	3634600	AI的智能支出
3634600	3635600	我會在整個社會
3635600	3637600	社區的智能支出
3637600	3638600	算是第一
3639600	3640600	對
3641600	3642600	所以明天還是明天
3643600	3644600	可以投資
3644600	3645600	打開報紙
3645600	3647600	明天明天明天
3647600	3648600	其實我覺得
3648600	3649600	為了
3649600	3650600	很多問題
3650600	3651600	我會做什麼形式
3653600	3654600	然後這個
3654600	3655600	這個
3655600	3657600	其實是在群立前
3657600	3658600	就是說
3658600	3659600	各位的來源
3659600	3661600	從第一機的角度
3661600	3662600	不要遏制到第一機
3662600	3663600	比如說
3663600	3665600	我們看一個公司
3665600	3667600	會不會有看第一機
3667600	3668600	但看第一機的公司
3668600	3669600	會看第一機
3669600	3670600	為什麼
3670600	3671600	因為一家公司
3671600	3672600	有30倍的利益
3672600	3673600	一家公司
3673600	3674600	有20倍的利益
3674600	3676600	那就是背本利益
3676600	3677600	不存在
3677600	3678600	那30倍的利益
3678600	3679600	比較明顯存在
3679600	3680600	一倍
3680600	3681600	然後同一家公司
3681600	3682600	然後同一家公司
3682600	3683600	然後同一家公司
3683600	3685600	所以從PTA的角度
3685600	3686600	它就有利益
3686600	3688600	它就是利益的差
3688600	3689600	另外一個就是存在
3689600	3690600	它的
3690600	3691600	它的
3691600	3692600	它的第一機
3692600	3693600	還是有限到
3693600	3694600	對
3694600	3695600	或是那個
3695600	3696600	就看那個數字
3696600	3698600	會不會有
3698600	3699600	好像還好
3699600	3700600	然後
3700600	3702600	再來這個AI server呢
3702600	3704600	我們把一個AI server的
3704600	3705600	Own house
3705600	3706600	全部回到
3706600	3708600	你們都看得細喔
3708600	3710600	你們的AI server會講這些
3710600	3712600	一般名嘴會講這些東西
3712600	3714600	一般會講一個
3714600	3715600	講一個話題
3715600	3717600	講一個趨勢
3717600	3718600	那個
3718600	3719600	你說
3719600	3721600	或是數字說話
3722600	3724600	GPU
3724600	3726600	一般社會的學校
3726600	3728600	AI server的學校
3728600	3730600	類型還蠻高的
3730600	3732600	所以NVL比較
3732600	3733600	很豪爽
3733600	3735600	你們有沒有搞到NVL
3735600	3736600	你還是知道
3736600	3737600	也會不錯
3737600	3739600	因為它就直接把它變成
3739600	3740600	它明明大概是存在的
3740600	3742600	但是它還可以持續
3742600	3743600	存在
3743600	3744600	維持持續存在
3744600	3746600	Berber
3746600	3747600	Berber在台灣
3747600	3749600	所以韓國那些公司可以用
3749600	3751600	SSD
3751600	3753600	Networking
3753600	3755600	Networking台灣有那個
3755600	3757600	內建的
3757600	3759600	但事實上
3759600	3761600	Berber還是在那裡
3762600	3763600	就是
3763600	3764600	散熱的
3764600	3765600	然後
3767600	3768600	好
3768600	3770600	NVL的產品
3770600	3771600	可以打開
3771600	3773600	可以把H5H5
3773600	3775600	V5X5
3775600	3776600	X5
3776600	3777600	Berber是
3777600	3778600	製程
3778600	3779600	製程
3779600	3781600	因為製程兩年才總是
3781600	3783600	產品先都打開
3783600	3785600	H5H5
3785600	3787600	H5到H5是一個製程的改變
3787600	3788600	那中間差一點
3788600	3790600	所以保它的Berber
3790600	3792600	是履歷比較近
3792600	3794600	所以呢
3794600	3796600	它目前就要越來越豪爽
3796600	3797600	只可以再有一個改變
3797600	3798600	就是
3800600	3801600	然後它的
3801600	3802600	生態
3802600	3803600	它的生態器
3803600	3804600	生態器
3804600	3805600	這時候我會講的是生態器
3805600	3807600	因為苦惱是一個東西
3807600	3808600	超過400萬
3808600	3810600	工程師對它苦惱都很了解
3810600	3811600	那
3811600	3813600	所以在大陸就很明顯
3813600	3814600	在
3814600	3816600	後世都應該要有什麼力量的天生
3816600	3817600	在這
3817600	3818600	力量裡
3820600	3821600	好
3821600	3822600	CoreWallet
3822600	3824600	所有的圈都包括一堆CoreWallet
3824600	3826600	一堆跟一支一起CoreWallet
3826600	3827600	所以我就不講太多
3827600	3829600	但它明明就是讓我生長
3829600	3830600	平行的感覺
3830600	3831600	穩定一點
3831600	3833600	所以它來一遍就裝上去
3833600	3834600	把它低聲
3834600	3835600	來一遍再掛
3835600	3836600	我常常都會這樣
3836600	3837600	為什麼
3837600	3838600	因為
3838600	3839600	它看也是長期
3839600	3841600	它不是常常叫短期
3841600	3842600	短期的期
3843600	3844600	給它撐起來
3845600	3846600	好
3847600	3848600	硬要說
3848600	3849600	我靠
3849600	3850600	就比較低聲
3851600	3852600	那個
3853600	3854600	因為太遠
3854600	3855600	沒錯
3856600	3857600	好
3857600	3858600	另外給各位一個概念
3858600	3860600	就是說從剛剛講的前
3860600	3861600	就是說
3861600	3863600	剛剛我們講硬體的話
3863600	3864600	其實你會發現硬體
3864600	3865600	一直都不算軟體
3865600	3866600	以前你看
3868600	3869600	我們看軟體就是
3869600	3870600	我們看一個A
3871600	3873600	以前是跟一個C
3873600	3876600	它的參數是線性的成長
3877600	3879600	但是它跟算力的成長
3879600	3881600	算力跟智慧的成長的交流
3881600	3883600	那個也越來越高
3883600	3884600	但是它
3885600	3886600	生成時
3887600	3888600	指度型的成長
3888600	3889600	這樣比較高
3889600	3892600	同樣地域愛的也走一次
3892600	3893600	但是你看
3893600	3895600	雖然說它這麼大東西
3895600	3896600	也很
3896600	3898600	它是現在起來的成長
3898600	3899600	每年就給你成長
3899600	3900600	每年三百倍
3901600	3902600	好
3902600	3903600	那所以我
3903600	3904600	要來解決
3904600	3906600	可數增進
3907600	3910600	算力可數一直在增進
3912600	3913600	所以你看那個
3913600	3914600	那特斯拉
3914600	3916600	它是三千顆
3916600	3918600	三千顆的愛情
3918600	3919600	也在一起
3919600	3920600	然後並有
3920600	3922600	也是因為這些參數的增加
3922600	3924600	也是因為
3924600	3926600	黑暗的東西越來越多
3926600	3928600	包括深色黑暗
3928600	3930600	你們未來會看到更多的利益
3933600	3935600	那這些市場有沒有
3935600	3936600	直接理解
3936600	3938600	三十一不算多的成長
3938600	3939600	不是我估的
3940600	3942600	美國人估的成長
3942600	3943600	原始
3943600	3945600	三十一不是我估的成長
3945600	3946600	十年
3946600	3947600	一代不算
3947600	3948600	二代不算
3948600	3950600	超過十代的市場成長
3951600	3952600	所以你只要
3952600	3953600	壓對管制
3953600	3954600	那股價
3954600	3955600	成長很快
3955600	3956600	會很快
3957600	3959600	而必壓的股價
3960600	3961600	在過去十年
3961600	3963600	就成長超過一年
3966600	3967600	好
3967600	3968600	那另外一件
3968600	3969600	各位報告就是說
3969600	3970600	AI
3970600	3971600	我們現在講AI就是屬於
3971600	3973600	AI社會的股份
3973600	3974600	我們的PG
3974600	3976600	我們的Smart Core
3977600	3978600	我們以前
3978600	3979600	以後
3979600	3980600	大概2025年
3980600	3981600	我們都會講一件話
3981600	3983600	其實現在已經爆炸出來
3983600	3984600	基因
3984600	3985600	A社
3985600	3986600	很多數字
3986600	3987600	他們都不熟
3987600	3988600	他們已經爆炸出來
3988600	3989600	然後中間一個
3990600	3991600	六十幾塊
3991600	3992600	對應接
3993600	3994600	所以各位
3994600	3995600	未來大概是
3995600	3996600	花了多個十個世紀
3996600	3997600	但是會
3997600	3998600	很
3998600	3999600	買到
3999600	4000600	那算力大幅就交了
4000600	4001600	但是
4001600	4002600	會不會因為這樣
4002600	4003600	造成市場起大
4003600	4004600	或是說應用
4004600	4005600	起大
4005600	4006600	那只是一個
4006600	4007600	marketing
4007600	4008600	那只是一個行銷
4008600	4009600	最後我們就要看看
4009600	4010600	應用能不能出來
4011600	4012600	但是行銷
4012600	4014600	至少會讓市區選手
4014600	4015600	不破
4017600	4018600	好
4018600	4019600	iPhone
4020600	4022600	最近iPhone 15
4023600	4024600	我們有
4024600	4026600	CPU是17 Pro
4027600	4029600	算力再加一倍
4031600	4032600	Tops
4032600	4033600	什麼是Tops
4033600	4034600	Tops
4034600	4035600	Trillion
4035600	4036600	Origin
4036600	4037600	Per Second
4038600	4039600	那個
4039600	4040600	大概是
4040600	4041600	會講
4041600	4042600	Terra
4042600	4043600	Origin
4043600	4044600	Per Second
4044600	4045600	基本上
4045600	4046600	都是一個算力大多數
4046600	4047600	那
4047600	4048600	Trillion
4048600	4049600	十二
4049600	4050600	十二次大幅
4054600	4055600	梅巴克算力
4055600	4056600	也增加很多
4056600	4057600	好好的算力
4057600	4058600	基本上
4058600	4059600	四十五
4059600	4060600	十二次大幅
4060600	4061600	它可以算
4061600	4062600	三十幾到一百
4062600	4063600	已經可以到一百
4064600	4065600	也就是說
4066600	4067600	邏輯上
4067600	4068600	高空
4068600	4069600	跟梅巴克下
4069600	4070600	都可以解決
4071600	4072600	台積電
4072600	4073600	一片世界大多數
4074600	4075600	但這是邏輯
4076600	4077600	這是理論
4077600	4078600	在實務上
4078600	4079600	還要再去決
4079600	4080600	梅巴克
4080600	4081600	還有他的泡泡問題
4083600	4084600	好這一個
4084600	4085600	這跟
4085600	4086600	晶晶
4086600	4087600	很大影響
4087600	4088600	這是我很注意的
4088600	4089600	那當然
4089600	4090600	他算力
4090600	4091600	也是增加很多
4091600	4092600	十五趟
4092600	4093600	四點輪廢
4094600	4095600	我們以前用的是
4095600	4096600	一個
4096600	4097600	說是
4097600	4098600	Intel的話
4098600	4099600	你今天
4099600	4100600	你看這一顆
4100600	4101600	會起來
4101600	4102600	會起來的話
4102600	4103600	會降速
4103600	4104600	它的功耗
4104600	4105600	會非常的低
4105600	4106600	因為它的
4106600	4107600	價格
4107600	4108600	那這一顆的
4108600	4109600	主要設計
4109600	4110600	整個
4110600	4111600	一家公司
4111600	4112600	要
4113600	4114600	面對公司的方式
4114600	4115600	就是
4115600	4116600	就是
4116600	4117600	大家用
4117600	4118600	Max的
4118600	4119600	Design
4119600	4120600	HOK
4120600	4121600	出來
4121600	4122600	放入公司
4122600	4123600	當然也會
4123600	4124600	有高
4124600	4125600	但被告
4125600	4126600	通常都會這樣
4126600	4127600	就是因為
4127600	4128600	有威脅性
4129600	4130600	好
4130600	4131600	這個是
4131600	4132600	參數
4132600	4133600	大概
4133600	4134600	明年
4134600	4135600	我們看到的
4135600	4136600	都會
4136600	4137600	可以差不多到
4137600	4138600	三百億
4138600	4139600	所以HIT
4139600	4140600	就是大部分的
4140600	4141600	組成的話
4141600	4142600	那
4142600	4143600	當然
4143600	4144600	有多方面
4144600	4145600	HIT
4145600	4146600	包括
4146600	4147600	瑟發
4147600	4148600	阿多培
4148600	4149600	這些公司
4149600	4150600	阿多培
4150600	4151600	跟
4151600	4152600	大家都很訓練
4152600	4153600	阿多培
4153600	4154600	那個
4154600	4155600	順道說
4155600	4156600	阿多培
4156600	4157600	Salesforce
4157600	4158600	這些
4158600	4159600	今年比較多成
4159600	4160600	的
4160600	4161600	這些公司
4161600	4162600	到太好了
4162600	4163600	要更多的
4163600	4164600	功能的
4164600	4165600	出來
4167600	4168600	然後呢
4168600	4169600	最後
4169600	4170600	我們蓋一下
4170600	4171600	辦公室裡面
4171600	4172600	這比較豐厚
4172600	4173600	那裡面
4173600	4174600	我們會回來
4174600	4175600	就是
4175600	4176600	16個生產
4176600	4177600	15 16個生產
4177600	4178600	只要看
4178600	4179600	因為第三方
4179600	4180600	撕掉
4180600	4181600	他們都會做守備
4181600	4182600	所以
4182600	4183600	年中會開始做守備
4183600	4184600	那
4184600	4185600	ABC呢
4185600	4186600	比較高
4186600	4187600	那是什麼生
4187600	4188600	它是16
4188600	4189600	它16
4189600	4190600	中度
4190600	4191600	WSDX
4191600	4192600	13個生
4192600	4193600	它高到15
4193600	4194600	越後起數
4194600	4195600	就會越好
4195600	4196600	所以你看
4196600	4197600	最近比較
4197600	4198600	明年才會出
4198600	4199600	明年才起越好
4201600	4202600	Memory呢
4202600	4203600	會更好
4203600	4204600	比如說
4204600	4205600	明年大概
4205600	4206600	15個生
4206600	4207600	大概12個應用
4207600	4208600	很高
4208600	4209600	自己一個人
4209600	4210600	還有另外一個
4210600	4211600	集齊
4212600	4213600	集齊便利
4213600	4215600	過去年也沒有好
4215600	4216600	所以
4216600	4217600	明年
4218600	4219600	因為集齊便利
4219600	4220600	所以明年
4220600	4221600	只能來看這個報告
4221600	4222600	但是
4222600	4223600	各位報告
4223600	4224600	三星其實
4224600	4225600	Memory在它的
4225600	4226600	的
4226600	4227600	平手動作
4227600	4228600	也比較好
4228600	4229600	三星
4229600	4230600	以前都覺得
4230600	4231600	最大的
4231600	4232600	報告是
4232600	4233600	英文
4233600	4234600	但三星的事實
4234600	4235600	也不
4235600	4236600	算得來
4236600	4237600	感覺便利
4238600	4239600	所以三星應該
4239600	4240600	現在還是
4240600	4241600	其實相對
4241600	4242600	在
4242600	4243600	在整個
4243600	4244600	配合的
4244600	4245600	也是比較明顯
4247600	4248600	台灣的
4248600	4249600	半導體在
4249600	4250600	大概成長
4250600	4251600	就是
4251600	4252600	它15個生
4252600	4253600	比全球
4253600	4254600	低一點的
4254600	4255600	合理
4255600	4256600	因為台灣沒有第三代報告
4256600	4257600	那
4257600	4258600	台灣
4258600	4259600	在
4259600	4260600	AI的部分
4260600	4261600	其實
4261600	4262600	真的比較
4262600	4263600	喜歡
4263600	4264600	這種感覺
4264600	4266600	研發科技
4266600	4267600	在研發中
4268600	4269600	傳播
4272600	4273600	連續
4273600	4274600	三個技巧
4274600	4275600	但是
4275600	4276600	比一級比較
4276600	4277600	是直接
4277600	4278600	隨便
4278600	4279600	而model
4279600	4280600	還是有點刺激
4280600	4281600	所以
4281600	4282600	發音到
4282600	4283600	在
4283600	4284600	電動車的
4284600	4285600	半導體
4285600	4286600	還有在
4286600	4287600	電動車的半導體
4287600	4288600	還有
4288600	4289600	還有在
4289600	4290600	Android的
4290600	4291600	半導體
4291600	4292600	現在傳播
4292600	4293600	還是在
4294600	4295600	但是
4295600	4296600	智能蜘蛛
4296600	4297600	會吃火
4297600	4298600	會相對
4298600	4299600	不太平衡
4299600	4300600	為什麼
4300600	4301600	還是因為
4301600	4302600	明年
4302600	4303600	智能蜘蛛
4303600	4304600	還是吃一波大食
4304600	4305600	你知道嗎
4305600	4306600	沒有一個
4306600	4307600	智能蜘蛛
4307600	4308600	全球的
4308600	4309600	沒有一個
4309600	4310600	智能蜘蛛
4310600	4311600	所以
4311600	4312600	明年
4312600	4313600	一開始的
4313600	4314600	智能蜘蛛
4314600	4315600	還會少很多
4315600	4316600	所以
4316600	4317600	有人問我說
4317600	4318600	智能蜘蛛
4318600	4319600	是半導體
4319600	4320600	以前是不要的
4320600	4321600	大部分時候是
4321600	4322600	但是
4322600	4330440	幫手
4330440	4330600	那時候
4330600	4331520	有人說
4331520	4332360	是
4332360	4333600	智能蜘蛛
4333600	4334600	好
4334600	4336600	智能蜘蛛
4336600	4338600	就是
4338600	4339600	智能蜘蛛
4339600	4340600	今天
4340600	4341600	算大部分人
4341600	4342600	現在
4342600	4343600	可以換成
4343600	4344600	現在
4344600	4345600	嗎
4345600	4346600	現在
4346600	4347600	它
4347600	4348600	是
4348600	4349600	已經
4349600	4350600	為什麼
4350600	4351600	已經
4351600	4355600	我是覺得他們的公司大概有十年可以做比較的
4357600	4358600	那這臺灣呢
4366600	4370600	臺灣的我們會看
4370600	4372600	除了臺英的名字還有吳太太的
4372600	4373600	譬如說陳太太的名字
4373600	4374600	差不多
4374600	4376600	連巴拉克的名字
4376600	4379600	吳太太的名字
4379600	4380600	然後
4380600	4381600	我們會看
4381600	4382600	堂堡我說
4382600	4383600	貝爾華
4383600	4385600	華爾街Volks
4385600	4386600	我就是最喜歡去看
4386600	4387600	那個什麼
4387600	4388600	貝爾
4388600	4389600	那個
4389600	4390600	馬克力Volks
4390600	4391600	就是我們馬克力Volks
4391600	4392600	我們不知道的東西
4392600	4393600	那
4393600	4394600	心理講
4394600	4395600	馬克力Volks是屬於履歷
4395600	4396600	但在那邊也不確定是履歷
4396600	4398600	因為現實上做得比較好
4398600	4399600	那
4399600	4400600	世新
4400600	4401600	狀況很好
4406600	4407600	好
4407600	4408600	那
4408600	4409600	大家
4409600	4410600	所以
4410600	4411600	就是說
4411600	4413600	今天大家會做一個
4413600	4414600	一個Ending
4414600	4415600	就是我們
4415600	4416600	我們在
4416600	4418600	那我在YouTube
4418600	4419600	看到一個
4419600	4422600	一個是杭州的一個高中的一個大學
4422600	4424600	我們有辯論
4424600	4425600	一個
4425600	4426600	一邊是
4426600	4427600	貝爾華
4427600	4428600	另外一個就是
4428600	4429600	大白車
4429600	4430600	杭州辯論
4430600	4432600	他們的節目就是
4432600	4434600	故事的結局到
4434600	4436600	我們看電影
4436600	4437600	我們看電影
4437600	4438600	故事的結局到
4438600	4439600	什麼動作呢
4439600	4441600	我以前在念書的時候
4441600	4443600	是他們常常去看電影
4443600	4444600	看賀瓏電影
4444600	4445600	看到改雜劇呢
4445600	4447600	因為改雜劇就是
4447600	4448600	到最後
4449600	4450600	女兒呢
4450600	4451600	在被
4451600	4452600	被欺負
4452600	4453600	他們呢
4453600	4454600	就是
4454600	4455600	會被開除到
4455600	4456600	賀瓏會
4456600	4457600	美國電影
4457600	4458600	永遠會結局這個
4458600	4459600	快樂的結局
4459600	4460600	結局
4460600	4461600	給大家看
4461600	4462600	歡樂的結局
4462600	4463600	所以故事結局到
4463600	4464600	是什麼動作
4464600	4465600	然後
4465600	4466600	動作結局到
4466600	4467600	AI結局
4467600	4469600	命運發動的身形
4469600	4470600	譬如說
4470600	4472600	人生作為一個故事
4472600	4474600	有固定的結局
4474600	4475600	很深喔
4475600	4477600	好像沒有資料
4478600	4479600	其實人生的結局
4479600	4480600	最後怎麼說
4480600	4481600	固定
4481600	4483600	就是死亡
4483600	4484600	所以呢
4484600	4485600	看這個電影
4485600	4486600	你就會覺得
4486600	4487600	破局很漂亮
4487600	4488600	假設能不能
4488600	4489600	care
4489600	4490600	結局
4490600	4491600	人生能不能
4491600	4492600	結局
4492600	4493600	就是
4493600	4494600	就是沒有
4494600	4495600	就是死亡
4495600	4496600	所以大家也沒有要享受
4496600	4497600	我也這樣
4497600	4498600	那
4499600	4500600	也很高興
4500600	4501600	謝謝大家的邀請
4501600	4502600	那我也很確定
4502600	4503600	今天在這邊
4503600	4504600	那
4504600	4505600	後面
4505600	4506600	我們就
4506600	4507600	接下來
4507600	4508600	有任何問題
4508600	4509600	大家不要
4509600	4510600	知道
4512600	4513600	對
4513600	4514600	那我們就
4514600	4515600	有什麼要
4515600	4516600	要那個
4516600	4517600	跟我們陳教授
4517600	4518600	提議的
4522600	4523600	各種問題都可以
4523600	4525600	你想問香港
4525600	4526600	在
4526600	4527600	我在香港的時候
4527600	4528600	在香港
4528600	4529600	然後問香港
4529600	4530600	那你希望去
4530600	4531600	等等
4531600	4532600	到這裡
4532600	4533600	那你呢
4534600	4535600	老師
4535600	4537600	我想請教一下
4537600	4538600	因為
4538600	4539600	老師剛才你有看到
4539600	4541600	中國的部分
4541600	4543600	那以華為
4543600	4544600	為
4544600	4545600	意義最好的
4545600	4546600	那
4546600	4547600	它在
4547600	4549600	8月份開始
4549600	4550600	有所謂的
4550600	4551600	推出
4551600	4552600	新一代的
4552600	4553600	Smart Watch
4553600	4554600	還有
4554600	4555600	智慧體
4555600	4556600	還有
4556600	4557600	智能電動
4557600	4558600	智能車子
4558600	4559600	還有
4559600	4560600	它的
4560600	4561600	Smart Watch
4561600	4562600	跟
4562600	4563600	這個
4563600	4564600	標準的產品
4564600	4565600	請問
4565600	4566600	它
4566600	4567600	還會
4567600	4568600	請問
4568600	4569600	以您的分析
4569600	4570600	它的
4570600	4571600	未來前面
4571600	4572600	車類
4572600	4573600	是走向
4573600	4574600	跟
4574600	4575600	Echo的一樣的方向
4575600	4576600	還是
4576600	4577600	屬於
4577600	4578600	出口的方向
4578600	4579600	甚至它
4579600	4580600	還有頭目鏡頭
4580600	4581600	那在
4581600	4582600	好
4582600	4583600	那
4583600	4584600	你租的飛機
4584600	4585600	華為最佳飛機
4586600	4587600	華為我去過
4587600	4588600	四五次
4588600	4589600	以前
4589600	4590600	我以前
4590600	4591600	帶外資去
4591600	4592600	華為是很好的
4592600	4593600	那
4593600	4594600	華為是沒有人
4594600	4595600	不會上市的
4595600	4596600	我們是
4596600	4597600	永遠的
4597600	4598600	因為
4598600	4599600	它都公開說
4599600	4600600	民族
4600600	4601600	就很危險
4601600	4602600	我們上次
4602600	4603600	要來公開說
4603600	4604600	民族
4604600	4605600	它跟軍方
4605600	4606600	的關係
4606600	4607600	確實很低深
4607600	4608600	那
4608600	4609600	其實我對
4609600	4610600	我對面
4610600	4611600	其實你看
4611600	4612600	就是說
4612600	4613600	華為的量
4613600	4614600	年年
4614600	4615600	在內60
4615600	4616600	跟20
4616600	4617600	同時
4617600	4618600	尤其年年
4618600	4619600	很嚴重
4619600	4620600	中間的
4620600	4621600	就是
4621600	4622600	就是中國
4622600	4623600	大部分飛機
4623600	4624600	是所呼籲的
4624600	4625600	所以在日本
4625600	4626600	會有
4626600	4627600	負面影響
4627600	4628600	所以日本
4628600	4629600	年年
4629600	4630600	大概
4630600	4631600	就是很持平
4631600	4632600	不會什麼大部分的生產
4632600	4633600	那我回答
4633600	4634600	我不會說
4634600	4635600	華為什麼
4635600	4636600	我會起來
4636600	4637600	但是長期
4637600	4638600	會不會看
4638600	4639600	什麼什麼
4639600	4640600	因為
4640600	4641600	我跟
4641600	4642600	聯華科
4642600	4643600	跟台積電
4643600	4644600	聊
4644600	4645600	我們大概都有一概念
4645600	4646600	就是說
4646600	4647600	其實Smart Home
4647600	4648600	是怎樣
4648600	4649600	會繼續往下走
4649600	4650600	現在聯華科
4650600	4651600	他們
4651600	4652600	他們
4652600	4653600	有一個史萊布
4653600	4654600	很多
4654600	4655600	其實他們明年
4655600	4656600	Smart Home
4656600	4657600	都是用
4657600	4658600	3N
4658600	4660600	在2026年
4660600	4662600	他們都會用3N
4662600	4663600	那
4663600	4665600	以現有來講的話
4665600	4666600	他們用的是
4666600	4667600	台積電
4667600	4668600	4N
4668600	4669600	比
4669600	4670600	華為
4670600	4671600	用的
4671600	4672600	中性
4672600	4673600	會不會行
4673600	4674600	華為雖然用中性
4674600	4675600	但是
4675600	4676600	全中國大陸
4676600	4677600	最大
4677600	4678600	半大陸
4678600	4679600	的
4679600	4680600	VC
4680600	4681600	就是華為
4681600	4682600	他的一家公司
4682600	4683600	叫做
4683600	4684600	哈佛
4684600	4685600	哈佛
4685600	4686600	公司
4686600	4687600	真的是
4687600	4688600	所有的
4688600	4689600	設備公司
4689600	4690600	材料
4690600	4691600	其實
4691600	4692600	蒙頭
4692600	4693600	的
4693600	4694600	所以我覺得
4694600	4695600	實力的
4695600	4696600	是
4696600	4697600	用的是
4697600	4698600	7N
4698600	4699600	跟公司
4699600	4700600	做的
4700600	4701600	7N
4701600	4702600	還不到
4702600	4703600	5N
4703600	4704600	所以
4704600	4705600	離
4705600	4706600	現有的
4706600	4707600	高光
4707600	4708600	就是
4708600	4709600	聯華科
4709600	4710600	具體
4710600	4711600	用的
4711600	4712600	但是
4712600	4713600	還好
4713600	4714600	但那個東西
4714600	4715600	一旦
4715600	4716600	查了
4716600	4717600	查了
4717600	4718600	然後
4718600	4719600	我覺得
4719600	4720600	會比較
4720600	4721600	危險
4721600	4722600	那
4722600	4723600	所以我不想看
4723600	4724600	新的方法
4724600	4725600	那假設
4725600	4726600	EUB
4726600	4727600	真的
4727600	4728600	我還是
4728600	4729600	這個
4729600	4730600	現在
4730600	4731600	我覺得
4731600	4732600	Copro
4732600	4733600	很新
4733600	4734600	雖然新
4734600	4735600	所以
4735600	4736600	他有
4736600	4737600	實力
4737600	4738600	但是
4738600	4739600	那麼大
4739600	4740600	所以
4740600	4741600	我會
4741600	4742600	覺得
4742600	4743600	Copro
4743600	4744600	相對來講
4744600	4745600	比較新
4745600	4746600	那
4746600	4747600	因為
4747600	4748600	這樣子
4748600	4749600	華為
4749600	4750600	就
4750600	4751600	就
4751600	4752600	就
4752600	4753600	完
4753600	4754600	然後
4754600	4755600	不會
4755600	4756600	這麼說
4756600	4757600	聯華科
4757600	4758600	聯華科
4758600	4759600	制度
4759600	4760600	比較擔心
4760600	4761600	他現在
4761600	4762600	根本沒有
4762600	4763600	打進任何
4763600	4764600	一個
4764600	4765600	中國
4765600	4766600	叫做
4766600	4767600	實力
4767600	4768600	但中國知道
4768600	4769600	現在
4769600	4770600	也有
4770600	4771600	華為
4771600	4772600	很多
4772600	4773600	所以
4773600	4774600	華為
4774600	4775600	在電動車
4775600	4776600	已經領先了
4776600	4777600	聯華科
4777600	4778600	很多
4778600	4779600	很多
4779600	4780600	好
4780600	4781600	那
4781600	4782600	那
4782600	4783600	華為的時候
4783600	4784600	還有
4784600	4785600	那個
4785600	4786600	那個
4786600	4787600	基地盤
